from,to,cost
303,300,1644.4
303,302,1209.3
303,303,0.0
303,304,1321.3
303,305,1902.2
303,306,3386.5
303,307,2084.3
303,308,2869.3
304,15,9523.9
304,32,3774.5
304,81,10168.2
304,85,6080.9
304,114,6710.8
304,144,7745.1
304,304,0.0
304,306,2068.9
304,307,763.1
304,308,1551.8
305,15,12743.6
305,32,6994.3
305,85,9300.6
305,114,9930.5
305,144,10964.8
305,195,2627.0
305,300,257.8
305,302,692.9
305,303,1902.2
305,304,3223.5
305,305,0.0
305,306,5288.7
305,307,3986.6
305,308,4771.6
306,15,7455.0
306,32,1705.7
306,81,8099.4
306,85,4012.0
306,114,4641.9
306,144,5676.2
306,240,10439.3
306,306,0.0
307,15,8760.8
307,32,3011.5
307,81,9405.1
307,85,5317.8
307,114,5947.7
307,144,6982.0
307,304,763.1
307,306,1305.9
307,307,0.0
307,308,788.7
308,308,0.0
309,15,14490.5
309,32,8741.2
309,75,694.0
309,85,11047.5
309,114,11677.4
309,144,12711.7
309,195,4382.4
309,299,1208.0
309,300,2013.3
309,302,2448.4
309,303,3657.7
309,304,4970.4
309,305,1755.5
309,306,7035.6
309,307,5733.5
309,308,6518.4
309,309,0.0
310,58,3447.7
310,70,7196.4
310,99,1309.6
310,149,1213.0
310,172,11381.8
310,310,0.0
311,4,9928.5
311,8,8722.7
311,19,10250.3
311,43,9583.1
311,50,10715.2
311,88,7179.4
311,97,8711.2
311,99,9631.4
311,102,9823.1
311,125,10443.0
311,136,9568.7
311,141,1631.5
311,142,6939.9
311,145,2440.1
311,148,8518.1
311,149,9534.8
311,150,10677.5
311,158,10705.7
311,160,10835.1
311,167,7910.4
311,169,5523.6
311,182,4239.7
311,190,7650.1
311,191,6799.8
311,193,6399.9
311,196,4046.5
311,229,6741.5
311,231,6373.8
311,232,5587.6
311,233,4900.6
311,234,4255.8
311,235,2520.9
311,236,1777.0
311,243,9000.5
311,244,8987.5
311,257,7052.9
311,265,9588.8
311,266,9221.1
311,267,9266.7
311,310,8322.6
311,311,0.0
311,314,7911.0
311,315,9727.7
311,316,10323.5
311,317,9714.8
311,318,10310.8
311,324,6036.2
312,2,8486.5
312,4,5962.3
312,8,8659.5
312,13,11814.9
312,16,9581.6
312,19,6284.0
312,20,2775.8
312,43,9519.9
312,50,9821.2
312,58,11185.2
312,97,4919.2
312,99,9047.2
312,102,6031.1
312,128,370.3
312,131,9048.0
312,142,9097.2
312,149,8950.5
312,151,8808.1
312,158,6739.5
312,160,5139.2
312,164,7870.5
312,167,10440.5
312,170,8995.9
312,171,9008.8
312,190,7586.9
312,191,6736.6
312,202,8351.5
312,204,9155.2
312,206,9958.7
312,207,10764.8
312,209,12294.9
312,226,9915.7
312,227,9963.9
312,229,9519.8
312,254,7673.3
312,257,9210.2
312,312,0.0
312,313,7176.4
312,324,8193.5
313,10,8180.6
313,16,3371.7
313,20,9789.0
313,46,6886.6
313,50,3611.3
313,58,4009.9
313,70,7758.6
313,99,1871.8
313,115,8397.9
313,128,7383.5
313,141,7915.2
313,145,8723.7
313,149,1775.2
313,164,695.2
313,172,11944.0
313,182,10523.3
313,196,10330.2
313,234,10539.5
313,235,8804.5
313,236,8060.6
313,237,4130.5
313,312,7014.4
313,313,0.0
314,2,8290.1
314,4,8824.5
314,19,9146.2
314,72,10033.8
314,131,8364.1
314,134,11183.5
314,151,8611.8
314,158,9601.6
314,170,3104.8
314,171,3117.7
314,192,10231.8
314,197,9346.2
314,198,9333.0
314,201,9870.2
314,203,9395.2
314,205,8597.0
314,226,9719.3
314,227,9767.5
314,254,7476.9
314,314,0.0
314,315,1818.4
314,316,2414.2
314,317,1805.5
314,318,2401.5
315,2,6474.3
315,4,7008.6
315,8,10421.2
315,13,12861.3
315,19,7330.3
315,23,9905.7
315,40,9827.9
315,41,8949.9
315,64,11590.6
315,72,8218.0
315,97,9206.5
315,131,6548.3
315,134,9367.6
315,138,10129.0
315,151,6795.9
315,158,7785.8
315,170,1289.0
315,171,1301.9
315,186,9489.4
315,190,9348.6
315,191,8498.4
315,192,8416.0
315,197,7530.4
315,198,7517.2
315,201,8054.3
315,202,9397.8
315,203,7579.4
315,204,10201.5
315,205,6781.1
315,206,11005.0
315,207,11811.2
315,209,13341.2
315,218,10488.6
315,226,7903.5
315,227,7951.7
315,254,5661.0
315,315,0.0
315,316,598.4
315,317,12.9
315,318,585.7
316,2,5877.0
316,4,6411.3
316,8,9823.9
316,13,12263.9
316,19,6733.0
316,23,9308.4
316,40,9230.6
316,41,8352.6
316,64,10993.3
316,72,7620.7
316,97,8609.2
316,102,9721.1
316,131,5951.0
316,134,8770.3
316,138,9531.7
316,151,6198.6
316,158,7188.5
316,170,691.7
316,171,704.5
316,186,8892.1
316,190,8751.3
316,191,7901.1
316,192,7818.7
316,197,6933.0
316,198,6919.9
316,201,7457.0
316,202,8800.5
316,203,6982.1
316,204,9604.2
316,205,6183.8
316,206,10407.7
316,207,11213.9
316,209,12743.9
316,218,9891.3
316,226,7306.2
316,227,7354.4
316,254,5063.7
316,316,0.0
316,318,12.7
316,320,10209.6
317,2,6487.2
317,4,7021.5
317,8,10434.1
317,13,12874.1
317,19,7343.2
317,23,9918.6
317,40,9840.7
317,41,8962.8
317,64,11603.5
317,72,8230.9
317,97,9219.4
317,131,6561.1
317,134,9380.5
317,138,10141.9
317,151,6808.8
317,158,7798.6
317,170,1301.8
317,171,1314.7
317,186,9502.3
317,190,9361.5
317,191,8511.2
317,192,8428.8
317,197,7543.2
317,198,7530.0
317,201,8067.2
317,202,9410.6
317,203,7592.2
317,204,10214.3
317,205,6794.0
317,206,11017.9
317,207,11824.0
317,209,13354.0
317,218,10501.5
317,226,7916.3
317,227,7964.6
317,254,5673.9
317,315,12.9
317,316,611.2
317,317,0.0
317,318,598.5
318,2,5889.7
318,4,6424.0
318,8,9836.6
318,13,12276.6
318,19,6745.7
318,23,9321.1
318,40,9243.3
318,41,8365.3
318,64,11006.0
318,72,7633.4
318,97,8621.9
318,102,9733.8
318,131,5963.7
318,134,8783.0
318,138,9544.4
318,151,6211.3
318,158,7201.2
318,170,704.4
318,171,717.2
318,186,8904.8
318,190,8764.0
318,191,7913.8
318,192,7831.4
318,197,6945.7
318,198,6932.6
318,201,7469.7
318,202,8813.2
318,203,6994.8
318,204,9616.9
318,205,6196.5
318,206,10420.4
318,207,11226.5
318,209,12756.6
318,218,9904.0
318,226,7318.9
318,227,7367.1
318,254,5076.4
318,316,12.7
318,318,0.0
318,320,10222.3
319,153,415.3
319,154,721.1
319,319,0.0
320,2,9953.1
320,4,10279.1
320,14,4211.8
320,17,8584.6
320,23,1000.0
320,25,10276.7
320,30,3330.6
320,40,8766.1
320,45,6599.6
320,49,10049.0
320,64,2684.9
320,79,7933.1
320,80,9518.7
320,93,6940.0
320,107,10518.3
320,120,10271.9
320,131,8436.4
320,134,10039.9
320,138,1223.3
320,146,9873.5
320,186,8427.6
320,201,8726.6
320,203,8251.6
320,205,7453.4
320,218,9426.9
320,248,9963.6
320,251,7919.0
320,254,9139.8
320,274,7262.1
320,275,8020.3
320,278,8954.1
320,279,9502.1
320,320,0.0
321,16,6478.1
321,46,9992.9
321,50,6717.6
321,58,7247.5
321,70,10996.2
321,77,10117.6
321,97,8372.3
321,99,5109.4
321,102,9484.3
321,142,2417.9
321,149,5012.8
321,160,10496.3
321,172,15181.6
321,181,193.4
321,191,9961.9
321,237,7236.9
321,257,2531.0
321,310,3800.6
321,312,10120.7
321,321,0.0
321,323,322.7
321,324,1514.3
322,16,7525.7
322,46,11040.6
322,50,7765.3
322,58,8295.2
322,70,12043.9
322,97,9420.0
322,99,6157.1
322,102,10531.9
322,142,3465.6
322,149,6060.5
322,172,16229.3
322,181,856.0
322,237,8284.5
322,257,3578.7
322,310,4848.3
322,321,1049.4
322,322,0.0
322,323,726.7
322,324,2561.9
323,16,6800.7
323,46,10315.6
323,50,7040.3
323,58,7570.2
323,70,11318.9
323,77,10440.3
323,97,8695.0
323,99,5432.1
323,102,9806.9
323,142,2740.6
323,149,5335.5
323,160,10818.9
323,172,15504.3
323,181,129.3
323,191,10284.5
323,237,7559.5
323,257,2853.6
323,310,4123.3
323,312,10443.4
323,321,322.7
323,323,0.0
323,324,1836.9
324,4,9579.7
324,8,10374.4
324,10,9776.6
324,16,4967.8
324,19,9901.5
324,20,11385.1
324,43,11234.9
324,46,8482.6
324,50,5207.4
324,58,5737.2
324,70,9486.0
324,77,8607.4
324,97,6862.0
324,99,3599.2
324,102,7974.0
324,115,9993.9
324,128,8979.6
324,131,10586.7
324,141,9511.2
324,142,903.6
324,145,10319.8
324,148,11333.0
324,149,3502.5
324,158,10356.9
324,160,8986.0
324,164,9813.4
324,167,10725.4
324,170,11583.0
324,171,11595.9
324,172,13671.3
324,190,9301.9
324,191,8451.6
324,229,9556.5
324,235,10400.6
324,236,9656.7
324,237,5726.6
324,254,11200.3
324,257,1016.7
324,310,2290.3
324,312,8610.4
324,313,9119.3
324,324,0.0
